,Unnamed: 0,id,fecha_de_i,fecha_fina,fechaasign,fechalegal,nombreunid,codestado,codtrabajo,actividad,barrio,com1,com2,causal,orden,solicitud,cliente,producto,consecruta,codruta,x,y,id_download,sentinel_img_date,landsat_img_date,date_diff_img,date_diff_leak,sentinel_cloud,landsat_cloud,rmse
263,263,24771.0,2020-08-21,2020-08-21,2020-08-22,2020-08-22,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CENTRAL DE ABASTOS,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.00*1.00,"SE REPARA FTC, GENERA BA",18168251.0,,73564.0,73564.0,85.0,SECTOR 03/BLOQUE 03 - RUTA 319600,780166.76364,2416818.45612,24771.0,2020-07-21,2020-07-24,3 days,-32 days,14.107642,21.4,750.8973908596555
264,264,24770.0,2020-08-21,2020-08-21,2020-08-22,2020-08-22,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.00*1.00,"SE REPARA FTC, GENERA BA",18168250.0,,123034.0,123034.0,145.0,SECTOR 05/BLOQUE 05 - RUTA 513703,782604.406392,2421219.60674,24770.0,2020-07-21,2020-07-24,3 days,-32 days,14.107642,21.4,1919.798535515803
265,265,24773.0,2020-08-21,2020-08-21,2020-08-22,2020-08-22,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.10*1.10,"SE REPARA FTC, GENERA BA",18168253.0,,218625.0,218625.0,20.0,SECTOR 05/BLOQUE 08 - RUTA 514604,783775.498912,2422880.8834,24773.0,2020-07-21,2020-07-24,3 days,-32 days,14.107642,21.4,1621.9959502331965
266,266,24721.0,2020-08-22,2020-08-22,2020-08-24,2020-08-24,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CABECITAS 3 MARIAS,,SE REPARO FUGA EN TUBERIA CENTRAL      ARROYO    1.00X.90    1.30X.90,"SE REPARA FTC, GENERA BA",18200172.0,,146691.0,146691.0,3.0,SECTOR AR/BLOQUE 03 - RUTA R50700,767301.018033,2410265.2223,24721.0,2020-08-15,2020-08-16,1 days,-9 days,0.366072,46.55,1426.4835678490088
267,267,25841.0,2020-08-25,2020-08-25,2020-08-25,2020-08-25,FUGAS VEOLIA 14,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MORELOS I FRACC.,"EN MEDIO DE LA CALLE SALE AGUA CON BASTANTE PRECION,CAUDILLOS 936  MZ-6 LT-9889 - MORELOS I FRACC.","nijuno,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525476647940","SE REPARA FTC, GENERA BA",18168075.0,,177941.0,177941.0,41.0,SECTOR 10/BLOQUE 03 - RUTA MO0006,782961.523928,2419758.21572,25841.0,2020-08-15,2020-08-16,1 days,-10 days,0.366072,46.55,403.302005172305
268,268,24738.0,2020-08-25,2020-08-25,2020-08-28,2020-08-28,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CANTERAS DE SAN JAVIER FRACC.,A MEDIA CALLE A LA ALTURA DE EL NUMERO 225,SE REPARO FUGA ENTUBERIA CENTRAL       BACHE EXISTENTE     ARROYO    1.80X.80,"SE REPARA FTC, GENERA BA",18182606.0,,6203.0,6203.0,83.0,SECTOR 09/BLOQUE 01 - RUTA 917701,775341.878406,2419644.49082,24738.0,2020-08-15,2020-08-16,1 days,-13 days,0.366072,46.55,542.3012057799556
269,269,25753.0,2020-08-25,2020-08-25,2020-08-26,2020-08-26,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MORELOS II FRACC.,,SE REPARO FUGA EN TUBERIA CENTRAL     ARROYO    2.50X1.20,"SE REPARA FTC, GENERA BA",18264775.0,,196134.0,196134.0,13.0,SECTOR 10/BLOQUE 03 - RUTA MO0026,782764.095059,2419080.16775,25753.0,2020-08-15,2020-08-16,1 days,-11 days,0.366072,46.55,277.33631298636885
270,270,25594.0,2020-08-25,2020-08-25,2020-08-25,2020-08-25,FUGAS VEOLIA 3,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,Fuga en La banqueta /15/08/20,"se reparo fuga en banqueta,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525476420014","SE REPARA FTC, GENERA BA",18030666.0,,207978.0,207978.0,70.0,SECTOR 05/BLOQUE 08 - RUTA 519404,784268.435084,2422647.98688,25594.0,2020-08-15,2020-08-16,1 days,-10 days,0.366072,46.55,321.88052362455284
271,271,25540.0,2020-08-25,2020-08-25,2020-08-25,2020-08-25,FUGAS VEOLIA 10,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,EXHACIENDA OJOCALIENTE FRACC.,SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERÍSTICA DE FUENTE CON MUCHA PRESIÓN,"fuga reparada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525476108259","SE REPARA FTC, GENERA BA",18167541.0,,175155.0,175155.0,119.0,SECTOR 05/BLOQUE 05 - RUTA 516900,782819.643488,2422238.71713,25540.0,2020-08-15,2020-08-16,1 days,-10 days,0.366072,46.55,967.652541098856
272,272,25709.0,2020-08-26,2020-08-26,2020-08-26,2020-08-26,FUGAS VEOLIA 3,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VISTAS DE ORIENTE FRACC.,AV. VISTAS DE ORIENTE 119 10.||EN ARROYO VEHICULAR.||,"se reparo fuga en banqueta,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525476747234","SE REPARA FTC, GENERA BA",18053841.0,,175854.0,175854.0,103.0,SECTOR 05/BLOQUE 07 - RUTA 520008,785079.727501,2421935.88547,25709.0,2020-08-15,2020-08-16,1 days,-11 days,0.366072,46.55,553.8101975022458
273,273,24538.0,2020-08-26,2020-08-26,2020-08-26,2020-08-26,FUGAS VEOLIA 15,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CASA BLANCA FRACC.,SE REGISTRA FTC,"reparada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525476733934","SE REPARA FTC, GENERA BA",18111028.0,,132558.0,132558.0,157.0,SECTOR 10/BLOQUE 02 - RUTA MO0019,781563.338252,2419468.53737,24538.0,2020-08-15,2020-08-16,1 days,-11 days,0.366072,46.55,405.2503997574268
274,274,25688.0,2020-08-27,2020-08-27,2020-08-27,2020-08-27,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,"HACIENDA CIENEGUILLA 102, HACIENDAS DE AGS. FRACC.: ESTA POR DONDE ESTA EL ELECKTRA Y A LA ALTURA DEL 102 EN LA ESQUIN , SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERISTICAS DE FUENTE CON MUCHA PRESIÓN, LAPSO DE 24 A 48 HRS TEL: 4492068017, 44929326",",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525476931634","SE REPARA FTC, GENERA BA",18042508.0,,294002.0,294002.0,209.0,SECTOR 05/BLOQUE 08 - RUTA 519404,784164.119286,2422797.56517,25688.0,2020-08-15,2020-08-16,1 days,-12 days,0.366072,46.55,323.05125807708856
275,275,25793.0,2020-08-28,2020-08-28,2020-08-28,2020-08-28,FUGAS VEOLIA 15,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MORELOS II FRACC.,SE REPORTA FUGA EN LA CALLE SE SOLIOCITA APOYO MUNGUIA 506,"realisada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477007650","SE REPARA FTC, GENERA BA",18200198.0,,132287.0,132287.0,242.0,SECTOR 10/BLOQUE 03 - RUTA MO0032,783428.162244,2419053.40199,25793.0,2020-08-15,2020-08-16,1 days,-13 days,0.366072,46.55,364.78249123938645
276,276,24707.0,2020-08-28,2020-08-28,2020-08-28,2020-08-28,FUGAS VEOLIA 10,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERÍSTICA DE FUENTE CON MUCHA PRESIÓN,"fuga reparada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477117968","SE REPARA FTC, GENERA BA",18182572.0,,15635.0,15635.0,179.0,SECTOR 05/BLOQUE 05 - RUTA 513703,782689.318478,2421218.89123,24707.0,2020-08-15,2020-08-16,1 days,-13 days,0.366072,46.55,492.05026688808545
277,277,24429.0,2020-08-29,2020-08-29,2020-08-28,2020-09-02,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDAS DE AGS. FRACC.,REPORTA FUGA EN MEDIO DE LA CALLE,SE REPARO FUGA EN TUBERIA CENTRAL       ARROYO    1.50X1.00,"SE REPARA FTC, GENERA BA",18315262.0,,204767.0,204767.0,168.0,SECTOR 05/BLOQUE 08 - RUTA 519400,784042.895494,2422726.73024,24429.0,2020-08-15,2020-08-16,1 days,-18 days,0.366072,46.55,332.55598161342357
278,278,24783.0,2020-08-31,2020-08-31,2020-09-01,2020-09-01,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MORELOS I FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.40*1.00,"SE REPARA FTC, GENERA BA",18359868.0,,246268.0,246268.0,17.0,SECTOR 10/BLOQUE 02 - RUTA MO0014,782127.560402,2419231.91319,24783.0,2020-08-15,2020-08-16,1 days,-17 days,0.366072,46.55,451.18125468302776
279,279,24624.0,2020-08-31,2020-08-31,2020-08-31,2020-08-31,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,"AV. MIGUEL ANGEL BARBERENA VEGA 708   MZ-117 LT-22, MUNICIPIO LIBRE FRACC., FUGA EN TUBERIA CENTRAL, BROTE CONSTANTE","no se encuentra fuga en la banqueta ni en arroyo y no se encuentra usuario,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477463370","SE REPARA FTC, GENERA BA",18280301.0,,136714.0,136714.0,4.0,SECTOR 05/BLOQUE 09 - RUTA 519927,782697.562475,2423908.76205,24624.0,2020-08-15,2020-08-16,1 days,-16 days,0.366072,46.55,353.6498037955956
280,280,24739.0,2020-08-31,2020-08-31,2020-08-31,2020-08-31,FUGAS VEOLIA 13,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,BOULEVARES FRACC.,A MEDIA CALLE A LA ALTURA DE EL 211,"fuga ya reparada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477455012","SE REPARA FTC, GENERA BA",18182615.0,,188131.0,188131.0,134.0,SECTOR 09/BLOQUE 03 - RUTA 914102,778687.148424,2419619.54,24739.0,2020-08-15,2020-08-16,1 days,-16 days,0.366072,46.55,465.5775186301013
281,281,24775.0,2020-09-01,2020-09-01,2020-09-01,2020-09-01,FUGAS VEOLIA 10,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,ALAMEDA FRAC.,REPORTA FUGA EN MEDIO DE LA CALLE,"fuga reparada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477508910","SE REPARA FTC, GENERA BA",18264971.0,,42411.0,42411.0,8.0,SECTOR 05/BLOQUE 04 - RUTA 513203,782121.49004,2423284.95606,24775.0,2020-08-15,2020-08-16,1 days,-17 days,0.366072,46.55,443.69437772124235
282,282,25746.0,2020-09-01,2020-09-01,2020-09-02,2020-09-02,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DE ORIENTE FRACC.,,SE REPARO FUGA EN TOMA          ARROYO 1.10*.80      .60*.50,"SE REPARA FTC, GENERA BA",18390622.0,,170594.0,170594.0,273.0,SECTOR 05/BLOQUE 11 - RUTA 517103,783310.923249,2426043.84588,25746.0,2020-08-15,2020-08-16,1 days,-18 days,0.366072,46.55,1808.724632278661
283,283,25879.0,2020-09-01,2020-09-01,2020-09-03,2020-09-04,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SAN MARCOS COL.,REPORTA FUGA EN MEDIO DE LA CALLE,SE REPARO FUGA EN TUBERIA CENTRAL    ARROYO  3.20X1.20,"SE REPARA FTC, GENERA BA",18200296.0,,125856.0,125856.0,117.0,SECTOR 07/BLOQUE 02 - RUTA 706000,777897.161324,2421775.12999,25879.0,2020-08-15,2020-08-16,1 days,-20 days,0.366072,46.55,1001.7194239959463
284,284,25760.0,2020-09-01,2020-09-01,2020-09-02,2020-09-02,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MORELOS I FRACC.,,SE REPARO FUGA EN TUBERIA CENTRAL       ARROYO     2.80X.80     .60X.50     BANQUETA     .50X.50,"SE REPARA FTC, GENERA BA",18390999.0,,119303.0,119303.0,258.0,SECTOR 10/BLOQUE 03 - RUTA MO0003,783034.757856,2419222.47768,25760.0,2020-08-15,2020-08-16,1 days,-18 days,0.366072,46.55,352.295823201033
285,285,24736.0,2020-09-02,2020-09-02,2020-09-02,2020-09-02,FUGAS VEOLIA 10,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,DEL VALLE II SECC. FRACC.,"VERSALLES ESQ PASEO DEL RIO, DEL VALLE II SECC: SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERISTICAS DE FUENTE CON MUCHA PRESIÓN, LAPSO DE 24 A 48 HRS","fuga reparada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477653487","SE REPARA FTC, GENERA BA",18300024.0,,162736.0,162736.0,48.0,SECTOR 04/BLOQUE 02 - RUTA 405300,777060.187386,2421338.78259,24736.0,2020-08-15,2020-08-16,1 days,-18 days,0.366072,46.55,651.7430874538553
286,286,24763.0,2020-09-02,2020-09-02,2020-09-02,2020-09-02,FUGAS VEOLIA 1,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOMAS DE ORIENTE FRACC.,LOMA DEL CENTRO 219   LOMAS DE ORIENTE FRACC.,"se realizo cambio de toma,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477573655","SE REPARA FTC, GENERA BA",18200025.0,,138590.0,138590.0,242.0,SECTOR 05/BLOQUE 11 - RUTA 517104,783423.733269,2426090.98602,24763.0,2020-08-15,2020-08-16,1 days,-18 days,0.366072,46.55,1706.803779125596
287,287,24623.0,2020-09-02,2020-09-02,2020-09-02,2020-09-02,FUGAS VEOLIA 15,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,EMILIANO ZAPATA FRACC.,"usuario comenta que tiene mas de 5 dias con la fuga, favor de atender gracias!!","realizada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477648285","SE REPARA FTC, GENERA BA",18248740.0,,102647.0,102647.0,242.0,SECTOR 10/BLOQUE 05 - RUTA MO0035,783594.599752,2419090.9568,24623.0,2020-08-15,2020-08-16,1 days,-18 days,0.366072,46.55,371.2821655758272
288,288,24424.0,2020-09-02,2020-09-02,2020-09-03,2020-09-03,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE FOVISSSTE I FRACC.,,SE REPARO FUGA EN TUBERIA       CENTRAL     ARROYO      4.00X1.30     2.00X1.00,"SE REPARA FTC, GENERA BA",18415670.0,,190648.0,190648.0,124.0,SECTOR 05/BLOQUE 08 - RUTA 514605,783754.540816,2422741.86828,24424.0,2020-08-15,2020-08-16,1 days,-19 days,0.366072,46.55,568.5875537791259
289,289,24443.0,2020-09-02,2020-09-02,2020-09-02,2020-09-02,FUGAS VEOLIA 10,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JESUS TERAN FRACC.,Fuga en la calle.,"fuga reparada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477560703","SE REPARA FTC, GENERA BA",18336500.0,,156616.0,156616.0,99.0,SECTOR 05/BLOQUE 05 - RUTA 512900,781826.584902,2420954.06295,24443.0,2020-08-15,2020-08-16,1 days,-18 days,0.366072,46.55,544.201192251459
290,290,25845.0,2020-09-03,2020-09-03,2020-09-04,2020-09-04,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SALTO DE LOS SALADO,,SE REPARO FUGA EN TUBERIA CENTRAL      ARROYO TIERRA   1.20X.80,"SE REPARA FTC, GENERA BA",18429736.0,,134271.0,134271.0,30.0,SECTOR EG/BLOQUE 01 - RUTA EGAR01,771217.407907,2408118.21697,25845.0,2020-08-15,2020-08-16,1 days,-20 days,0.366072,46.55,681.6775382049502
291,291,24688.0,2020-09-03,2020-09-03,2020-09-03,2020-09-03,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE III   FRACC.,"CHURUBUSCO 612    MZ-12 LT-22, OJOCALIENTE III   FRACC., FUGA EN MEDIO DE ARROYO VEHICULAR, BROTE EN CRECIMIENTO","se reparo también al numero 610,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477719129","SE REPARA FTC, GENERA BA",18315306.0,,90794.0,90794.0,87.0,SECTOR 05/BLOQUE 06 - RUTA 519901,784797.553741,2421604.68216,24688.0,2020-08-15,2020-08-16,1 days,-19 days,0.366072,46.55,1075.9253438047597
292,292,24674.0,2020-09-03,2020-09-03,2020-09-03,2020-09-03,FUGAS VEOLIA 15,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MORELOS I FRACC.,"30 DE JULIO 219    MZ-108 LT-40 MORELOS I FRACC./ SE REPORTA FUGA EN MEDIO DE LA CALLE , ES UN BROTE","reparada 1 señalamiento paleta,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477718360","SE REPARA FTC, GENERA BA",18336344.0,,249540.0,249540.0,115.0,SECTOR 10/BLOQUE 02 - RUTA MO0087,782297.953,2419661.0523,24674.0,2020-08-15,2020-08-16,1 days,-19 days,0.366072,46.55,523.4830068752932
293,293,24461.0,2020-09-03,2020-09-03,2020-09-03,2020-09-03,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE FRACC.,"JALTOMATE 510, OJOCALIENTE FRACC.: SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERISTICAS DE FUENTE CON MUCHA PRESIÓN, LAPSO DE 24 A 48 HRS",",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477718618","SE REPARA FTC, GENERA BA",18368597.0,,141142.0,141142.0,58.0,SECTOR 05/BLOQUE 08 - RUTA 514608,783881.661655,2422387.47322,24461.0,2020-08-15,2020-08-16,1 days,-19 days,0.366072,46.55,900.3418462603742
294,294,24702.0,2020-09-04,2020-09-04,2020-09-04,2020-09-04,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,ORTEGA DOUGLAS COL.,SE REGISTRA FTC 4494243373 TOMASA ROQUE GARCIA,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477743594","SE REPARA FTC, GENERA BA",18336659.0,,237633.0,237633.0,81.0,SECTOR 05/BLOQUE 10 - RUTA 513010,782444.92838,2425235.4346,24702.0,2020-08-15,2020-08-16,1 days,-20 days,0.366072,46.55,543.8169758204536
295,295,24526.0,2020-09-04,2020-09-04,2020-09-04,2020-09-04,FUGAS VEOLIA 16,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CASA BLANCA FRACC.,SE REPORTA FUGA EN MEDIO DE LA CALLE. SOLICITA QUE SE ACUDA CON URGENCIA,"se reparo toma,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477738142","SE REPARA FTC, GENERA BA",18414494.0,,177943.0,177943.0,146.0,SECTOR 10/BLOQUE 02 - RUTA MO0024,781987.69019,2419166.60564,24526.0,2020-08-15,2020-08-16,1 days,-20 days,0.366072,46.55,400.3123670288815
296,296,24663.0,2020-09-05,2020-09-05,2020-09-07,2020-09-07,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOS VERGELES FRACC.,,SE REPARO FUGA EN TOMA    ARROYO     1.20X.80    EMPEDRADO  BANQUETA    .50X.50   ADOQUIN,"SE REPARA FTC, GENERA BA",18477622.0,,246909.0,246909.0,74.0,SECTOR 08/BLOQUE 01 - RUTA 814700,776635.746673,2426806.57891,24663.0,2020-08-30,2020-09-01,2 days,-8 days,8.657436,29.81,1375.981625739369
297,297,25550.0,2020-09-07,2020-09-07,2020-09-07,2020-09-07,FUGAS VEOLIA 3,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MIRADOR DE LAS CULTURAS II FRACC.,CULTURA MAYA Y CULTURA OTOMI FRACC MIRADOR DE LAS CULTURAS/ SE REPORTA FUGA EN MEDIO DE LA CALLE CON CARACTERÍSTICA DE FUENTE CON MUCHA PRESIÓN,"se reparo fuga en arroyo,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477772873","SE REPARA FTC, GENERA BA",18449800.0,,268790.0,268790.0,188.0,SECTOR 12/BLOQUE 02 - RUTA 121002,784785.600154,2425601.87987,25550.0,2020-08-30,2020-09-01,2 days,-8 days,8.657436,29.81,1303.4986243929432
298,298,25847.0,2020-09-07,2020-09-07,2020-09-07,2020-09-07,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLA NTRA. SRA. A. SECC. SAN MARCOS FRACC.,SE REPORTA FUGA EN AVENIDA SOBRE CRISTOBAL DE TORRES 110 ESQUINA CON PEDRO HERNANDEZ DE SANTA FE,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477774535","SE REPARA FTC, GENERA BA",18449886.0,,96866.0,96866.0,92.0,SECTOR 05/BLOQUE 01 - RUTA 518701,782942.805636,2427132.92942,25847.0,2020-08-30,2020-09-01,2 days,-8 days,8.657436,29.81,627.8520434555008
299,299,25824.0,2020-09-07,2020-09-07,2020-09-08,2020-09-08,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MIRADOR DE LAS CULTURAS II FRACC.,,SE REPARO FUGA EN TOMA CENTRAL ARROYO 1.50*1.50,"SE REPARA FTC, GENERA BA",18519010.0,,278622.0,278622.0,214.0,SECTOR 12/BLOQUE 02 - RUTA 121002,784814.669949,2425568.19061,25824.0,2020-08-30,2020-09-01,2 days,-9 days,8.657436,29.81,1348.4102406244776
300,300,24713.0,2020-09-08,2020-09-08,2020-09-08,2020-09-08,FUGAS VEOLIA 1,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,FOVI INEGI OJOCALIENTE FRACC.,"CALLE LOS ARQUITOS Y EL SALITRE FOVI INEGI OJOCALIENTE II FRACC./ SE REPORTA FUGA EN MEDIO DE LA CALLE , ES UN PEQUEÑO BROTE","también se le reparo al numero. 808,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477794675","SE REPARA FTC, GENERA BA",18468170.0,,205438.0,205438.0,238.0,SECTOR 05/BLOQUE 06 - RUTA 517503,784460.915909,2421509.12374,24713.0,2020-08-30,2020-09-01,2 days,-9 days,8.657436,29.81,1233.1296047727926
301,301,24447.0,2020-09-08,2020-09-08,2020-09-09,2020-09-09,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,,SE REPARO FUGA EN TUBERIA CENTRAL       ARROYO    3.00X1.00,"SE REPARA FTC, GENERA BA",18558999.0,,15635.0,15635.0,179.0,SECTOR 05/BLOQUE 05 - RUTA 513703,782689.318478,2421218.89123,24447.0,2020-08-30,2020-09-01,2 days,-10 days,8.657436,29.81,711.1525291971038
302,302,24553.0,2020-09-08,2020-09-08,2020-09-17,2020-09-17,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PRIMAVERA FRACC.,SE REPORTA FUGA EN BANQUETA / J. TRINIDAD PEDROZA 116 RECIBO EN BUZON / PRIMAVERA FRACC.,SE REPARO FUGA EN TOMA CENTRAL BANQUETA 3.00*1.00,"SE REPARA FTC, GENERA BA",18708245.0,,34493.0,34493.0,152.0,SECTOR 01/BLOQUE 02 - RUTA 107200,779777.866921,2423284.94398,24553.0,2020-08-30,2020-09-01,2 days,-18 days,8.657436,29.81,1200.6471789151212
303,303,24650.0,2020-09-08,2020-09-08,2020-09-09,2020-09-11,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,RINCONADA DEL PUERTECITO II FRACC.,"AV. CONSTITUCIONALISTA 1101 148-B MZ-12,  RINCONADA DEL PUERTECITO II FRACC.: EN BASE AL FOLIO 18280658, ES UN HUNDIMIENTO, ESTA A UN LADO DE LA ALCANTARILLA NO ES BROTE DE AGUA NEGRA ES AGUA POTABLE Y ESTA POR EL ARROYO VEHICULAR, NO BROTA PERO SE VE LA",SE REPARO FUGA EN TOMA CENTRAL  ARROYO 1.30*1.00        1.10*1.00        1 SEÑALAMIENTO,"SE REPARA FTC, GENERA BA",18477281.0,,321266.0,321266.0,305.0,SECTOR 05/BLOQUE 01 - RUTA 518711,782244.262789,2428493.98929,24650.0,2020-08-30,2020-09-01,2 days,-12 days,8.657436,29.81,783.2244704266525
304,304,25553.0,2020-09-08,2020-09-08,2020-09-08,2020-09-08,FUGAS VEOLIA 3,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VILLA NTRA. SRA. A. SECC. ESTACION FRACC.,Falta de agua en la banqueta.,"se reparo fuga en banqueta,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477809383","SE REPARA FTC, GENERA BA",18477257.0,,47824.0,47824.0,42.0,SECTOR 12/BLOQUE 03 - RUTA 120709,783341.283399,2428396.97134,25553.0,2020-08-30,2020-09-01,2 days,-9 days,8.657436,29.81,1125.9552116632578
305,305,24710.0,2020-09-09,2020-09-09,2020-09-09,2020-09-09,FUGAS VEOLIA 14,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CASA BLANCA FRACC.,FUGA DE AGUA LIMPIA EN LA CALLE CON MUCHA PRESION DE AGUA,"nijuno ,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525477843476","SE REPARA FTC, GENERA BA",18470667.0,,130049.0,130049.0,79.0,SECTOR 10/BLOQUE 02 - RUTA MO0021,781501.998218,2419320.38998,24710.0,2020-08-30,2020-09-01,2 days,-10 days,8.657436,29.81,499.8610909094716
